city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Texcaltitlán,18.9297,-99.9372,Mexico,MX,México,minor,2361,2361
Ahuehuetitlán,17.6667,-98.3167,Mexico,MX,Oaxaca,minor,2360,2360
Tamazula de Victoria,24.9700,-106.9656,Mexico,MX,Durango,minor,2337,2337
San Bartolomé Loxícha,15.9667,-96.7000,Mexico,MX,Oaxaca,minor,2337,2337
San Martín Itunyoso,17.2333,-97.8833,Mexico,MX,Oaxaca,minor,2298,2298
Sunuapa,17.4833,-93.2500,Mexico,MX,Chiapas,minor,2283,2283
Villa Talea de Castro,17.3617,-96.2483,Mexico,MX,Oaxaca,minor,2279,2279
Coetzala,18.7833,-96.9167,Mexico,MX,Veracruz,minor,2236,2236
Valle de Zaragoza,27.4572,-105.8108,Mexico,MX,Chihuahua,minor,2223,2223
López,27.0000,-105.0333,Mexico,MX,Chihuahua,minor,2184,2148
Praxedis G. Guerrero,31.3728,-106.0056,Mexico,MX,Chihuahua,minor,2128,2128
Santa Cruz Papalutla,16.9500,-96.5833,Mexico,MX,Oaxaca,minor,2127,2127
Tampico Alto,22.1167,-97.8000,Mexico,MX,Veracruz,minor,2126,2126
San Andrés Dinicuiti,17.6833,-97.7333,Mexico,MX,Oaxaca,minor,2112,2112
Tinum,20.7664,-88.3917,Mexico,MX,Yucatán,minor,2111,2111
Bachíniva,28.7686,-107.2536,Mexico,MX,Chihuahua,minor,2109,2109
Chicahua,17.6333,-97.2000,Mexico,MX,Oaxaca,minor,2097,2097
Santiago Yolomécatl,17.4833,-97.5667,Mexico,MX,Oaxaca,minor,2090,2090
Balleza,26.9500,-106.3500,Mexico,MX,Chihuahua,minor,2087,2087
San Mateo Piñas,16.0000,-96.3333,Mexico,MX,Oaxaca,minor,2084,2084
Santa Ana del Valle,16.9931,-96.4714,Mexico,MX,Oaxaca,minor,2067,2067
Témoris,27.2667,-108.2500,Mexico,MX,Chihuahua,minor,2053,2053
Topia,25.2167,-106.5667,Mexico,MX,Durango,minor,2051,2051
Mococha,21.1056,-89.4514,Mexico,MX,Yucatán,minor,2042,2042
Camarón de Tejeda,19.0167,-96.6167,Mexico,MX,Veracruz,minor,2019,2019
Santiago Tenango,17.3167,-97.0000,Mexico,MX,Oaxaca,minor,1995,1995
San Sebastian Teitipac,16.9519,-96.6143,Mexico,MX,Oaxaca,minor,1967,1967
Santa Ana Tlapacoyan,16.7500,-96.8167,Mexico,MX,Oaxaca,minor,1950,1950
San Francisco Ozolotepec,16.0667,-96.2167,Mexico,MX,Oaxaca,minor,1940,1940
Chínipas,27.4000,-108.5333,Mexico,MX,Chihuahua,minor,1934,1934
San Jerónimo Taviche,16.7167,-96.5833,Mexico,MX,Oaxaca,minor,1934,1934
San Sebastián Abasolo,16.9833,-96.5833,Mexico,MX,Oaxaca,minor,1933,1933
Santa Catarina Quiané,16.8833,-96.7333,Mexico,MX,Oaxaca,minor,1931,1931
Santa María Quiegolani,16.2667,-96.0500,Mexico,MX,Oaxaca,minor,1924,1924
Villa Hidalgo,17.1833,-96.1833,Mexico,MX,Oaxaca,minor,1917,1917
Iturbide,24.7253,-99.9000,Mexico,MX,Nuevo León,minor,1896,1896
El Tule,27.0333,-106.3000,Mexico,MX,Chihuahua,minor,1869,1869
Ejutla,19.9000,-104.1500,Mexico,MX,Jalisco,minor,1862,1862
Santa María Lachixío,16.7167,-97.0167,Mexico,MX,Oaxaca,minor,1844,1844
Temósachic,28.9533,-107.8306,Mexico,MX,Chihuahua,minor,1841,1841
Aculco,20.0983,-99.8269,Mexico,MX,México,minor,1823,1823
San Martín Tilcajete,16.8589,-96.6950,Mexico,MX,Oaxaca,minor,1821,1821
Santiago Nuyoó,17.0167,-97.7667,Mexico,MX,Oaxaca,minor,1820,1820
San Juan Coatzóspam,18.0500,-96.7500,Mexico,MX,Oaxaca,minor,1808,1808
Moris,28.1492,-108.5194,Mexico,MX,Chihuahua,minor,1799,1799
Julimes,28.4333,-105.4000,Mexico,MX,Chihuahua,minor,1795,1795
San Agustín Atenango,17.6000,-98.0167,Mexico,MX,Oaxaca,minor,1760,1760
Namiquipa,29.2503,-107.4092,Mexico,MX,Chihuahua,minor,1752,1752
San Francisco del Mezquital,23.4733,-104.3958,Mexico,MX,Durango,minor,1742,1742
Aconchi,29.8167,-110.2167,Mexico,MX,Sonora,minor,1741,1741
San Lucas Quiavini,16.9000,-96.4667,Mexico,MX,Oaxaca,minor,1736,1736
San Francisco Sola,16.5000,-96.9667,Mexico,MX,Oaxaca,minor,1731,1731
Telchac Puerto,21.3500,-89.2667,Mexico,MX,Yucatán,minor,1722,1722
Santa María Apazco,17.6333,-97.1333,Mexico,MX,Oaxaca,minor,1720,1720
Arizpe,30.3308,-110.1692,Mexico,MX,Sonora,minor,1718,1718
San Juan de Guadalupe,24.6167,-102.7667,Mexico,MX,Durango,minor,1712,1712
Matachí,28.8431,-107.7556,Mexico,MX,Chihuahua,minor,1710,1710
Tanetze de Zaragoza,17.3667,-96.3000,Mexico,MX,Oaxaca,minor,1707,1707
San Pedro Yólox,17.5885,-96.5515,Mexico,MX,Oaxaca,minor,1698,1698
Candela,26.8333,-100.6667,Mexico,MX,Coahuila de Zaragoza,minor,1672,1672
Carichí,27.9167,-107.0500,Mexico,MX,Chihuahua,minor,1672,1672
La Cruz,27.8639,-105.1964,Mexico,MX,Chihuahua,minor,1671,1671
San Andrés Solaga,17.2667,-96.2333,Mexico,MX,Oaxaca,minor,1671,1671
Hidalgo,27.7911,-99.8742,Mexico,MX,Coahuila de Zaragoza,minor,1638,1638
Momax,21.9333,-103.3167,Mexico,MX,Zacatecas,minor,1626,1626
Santo Domingo de Morelos,15.8330,-96.6681,Mexico,MX,Oaxaca,minor,1620,1620
San Jerónimo Tecóatl,18.1667,-96.9167,Mexico,MX,Oaxaca,minor,1590,1590
San Luis del Cordero,25.4167,-104.2667,Mexico,MX,Durango,minor,1584,1584
Santa María Camotlán,17.9000,-97.6833,Mexico,MX,Oaxaca,minor,1568,1568
Magdalena Yodocono de Porfirio Díaz,17.3814,-97.3575,Mexico,MX,Oaxaca,minor,1554,1554
Landero y Coss,19.7333,-96.8500,Mexico,MX,Veracruz,minor,1534,1534
Chiconamel,21.2333,-98.4500,Mexico,MX,Veracruz,minor,1517,1517
Xayacatlán de Bravo,18.2500,-97.9667,Mexico,MX,Puebla,minor,1513,1513
San José Ayuquila,17.9408,-97.9692,Mexico,MX,Oaxaca,minor,1512,1512
San Pedro Apóstol,16.7333,-96.7167,Mexico,MX,Oaxaca,minor,1505,1505
San Juan Yaee,17.4333,-96.2833,Mexico,MX,Oaxaca,minor,1481,1481
Santa María Sola,16.5667,-97.0000,Mexico,MX,Oaxaca,minor,1471,1471
San Agustín Amatengo,16.5167,-96.7833,Mexico,MX,Oaxaca,minor,1459,1459
San Juan Bautista Jayacatlán,17.4167,-96.8167,Mexico,MX,Oaxaca,minor,1456,1456
Apulco,21.3833,-102.6667,Mexico,MX,Zacatecas,minor,1453,1453
San Sebastián Nicananduta,17.5167,-97.6833,Mexico,MX,Oaxaca,minor,1441,1441
Santiago Cacaloxtepec,17.7167,-97.7333,Mexico,MX,Oaxaca,minor,1441,1441
Zapotitlán Palmas,17.8889,-97.8178,Mexico,MX,Oaxaca,minor,1431,1431
Santa Catarina Cuixtla,16.3000,-96.6500,Mexico,MX,Oaxaca,minor,1427,1427
San Pablo Cuatro Venados,17.0000,-96.9000,Mexico,MX,Oaxaca,minor,1411,1411
Real de Catorce,23.6897,-100.8875,Mexico,MX,San Luis Potosí,minor,1392,1392
Bustamante,23.4353,-99.7569,Mexico,MX,Tamaulipas,minor,1392,1392
San Jerónimo Silacayoapilla,17.8086,-97.8456,Mexico,MX,Oaxaca,minor,1391,1391
Santa Isabel,28.3422,-106.3683,Mexico,MX,Chihuahua,minor,1378,1378
Magdalena Mixtepec,16.9000,-96.9000,Mexico,MX,Oaxaca,minor,1375,1375
Coahuayutla de Guerrero,18.3167,-101.8167,Mexico,MX,Guerrero,minor,1373,1373
General Simón Bolívar,24.6833,-103.2167,Mexico,MX,Durango,minor,1321,1321
Arivechi,28.9333,-109.1833,Mexico,MX,Sonora,minor,1280,1280
San Juan Tabaá,17.3000,-96.2000,Mexico,MX,Oaxaca,minor,1280,1280
Nonoava,27.4667,-106.7333,Mexico,MX,Chihuahua,minor,1272,1272
Santiago Yogana,16.4667,-96.8000,Mexico,MX,Oaxaca,minor,1264,1264
San Pedro Mártir Yucuxaco,17.4333,-97.6167,Mexico,MX,Oaxaca,minor,1239,1239
Nanahuatípam,18.1333,-97.1167,Mexico,MX,Oaxaca,minor,1227,1227
Batopilas,27.0267,-107.7394,Mexico,MX,Chihuahua,minor,1220,1220
San Pedro Taviche,16.6364,-96.5372,Mexico,MX,Oaxaca,minor,1208,1208
San Cristóbal Lachirioag,17.3333,-96.1667,Mexico,MX,Oaxaca,minor,1206,1206
Uruachi,27.8672,-108.2158,Mexico,MX,Chihuahua,minor,1199,1199
Calihualá,17.5333,-98.2833,Mexico,MX,Oaxaca,minor,1182,1182
Totoltepec de Guerrero,18.2333,-97.8500,Mexico,MX,Puebla,minor,1180,1180
Cotaxtla,18.8333,-96.3833,Mexico,MX,Veracruz,minor,1167,1167
Jiménez,29.0697,-100.6750,Mexico,MX,Coahuila de Zaragoza,minor,1160,1160
San Francisco de Borja,27.8833,-106.6667,Mexico,MX,Chihuahua,minor,1157,1157
Huachinera,30.2000,-108.9500,Mexico,MX,Sonora,minor,1147,1147
San Mateo Nejápam,17.6500,-98.4167,Mexico,MX,Oaxaca,minor,1144,1144
Huépac,29.9000,-110.2000,Mexico,MX,Sonora,minor,1142,1142
San Nicolás,16.4333,-96.7500,Mexico,MX,Oaxaca,minor,1135,1135
Abasolo,27.1833,-101.4167,Mexico,MX,Coahuila de Zaragoza,minor,1130,1130
Coronado,26.7376,-105.1583,Mexico,MX,Chihuahua,minor,1121,1121
San Mateo Etlatongo,17.4167,-97.2667,Mexico,MX,Oaxaca,minor,1107,1107
Urique,27.2167,-107.9167,Mexico,MX,Chihuahua,minor,1102,1102
Rojas de Cuauhtémoc,17.0050,-96.6181,Mexico,MX,Oaxaca,minor,1095,1095
San Miguel Huautla,17.7333,-97.1333,Mexico,MX,Oaxaca,minor,1094,1094
Palmillas,23.3019,-99.5489,Mexico,MX,Tamaulipas,minor,1092,1092
Cajonos,17.1667,-96.2833,Mexico,MX,Oaxaca,minor,1089,1089
Villa Ocampo,26.4500,-105.5167,Mexico,MX,Durango,minor,1076,1076
Santa María Cortijo,16.4500,-98.2833,Mexico,MX,Oaxaca,minor,1075,1075
San Pedro Mixtepec,16.2667,-96.2833,Mexico,MX,Oaxaca,minor,1074,1074
San Juan Diuxi,17.2806,-97.3736,Mexico,MX,Oaxaca,minor,1071,1071
Benito Juárez,20.8833,-98.2000,Mexico,MX,Veracruz,minor,1069,1069
Yaganiza,17.1333,-96.2333,Mexico,MX,Oaxaca,minor,1063,1063
San José Estancia Grande,16.3667,-98.2500,Mexico,MX,Oaxaca,minor,1059,1059
Santa Cruz,31.2336,-110.5953,Mexico,MX,Sonora,minor,1038,1038
Xagacía,17.1667,-96.2667,Mexico,MX,Oaxaca,minor,1030,1030
San Miguel Ejutla,16.5833,-96.7333,Mexico,MX,Oaxaca,minor,1014,1014
San Cristóbal Amoltepec,17.2833,-97.5667,Mexico,MX,Oaxaca,minor,1004,1004
San Francisco Huehuetlán,18.2000,-96.9500,Mexico,MX,Oaxaca,minor,991,991
San Melchor Betaza,17.2514,-96.1550,Mexico,MX,Oaxaca,minor,986,986
Colonia Manuel González,19.0750,-96.6958,Mexico,MX,Veracruz,minor,982,982
Santos Reyes Tepejillo,17.4333,-97.9333,Mexico,MX,Oaxaca,minor,980,980
Huásabas,29.9000,-109.3000,Mexico,MX,Sonora,minor,966,966
Guerrero,28.3083,-100.3769,Mexico,MX,Coahuila de Zaragoza,minor,959,959
Santa Inés Yatzeche,16.8000,-96.7500,Mexico,MX,Oaxaca,minor,952,952
San Francisco Jaltepetongo,17.3833,-97.2667,Mexico,MX,Oaxaca,minor,949,949
San Lorenzo,17.6667,-98.1167,Mexico,MX,Oaxaca,minor,942,942
Granados,29.8667,-109.2833,Mexico,MX,Sonora,minor,938,938
Yucuyachi,17.6167,-98.2000,Mexico,MX,Oaxaca,minor,936,936
San Carlos,29.1000,-103.9000,Mexico,MX,Chihuahua,minor,916,916
Sáric,31.1031,-111.3778,Mexico,MX,Sonora,minor,892,892
Santiago Nundíche,17.3333,-97.6667,Mexico,MX,Oaxaca,minor,877,877
Apoala,17.6472,-97.1361,Mexico,MX,Oaxaca,minor,875,875
Fronteras,30.8961,-109.5583,Mexico,MX,Sonora,minor,874,834
San Pedro Tidaá,17.3333,-97.3833,Mexico,MX,Oaxaca,minor,873,873
Santa Catalina Quieri,16.3167,-96.2667,Mexico,MX,Oaxaca,minor,871,871
Santo Domingo Ozolotepec,16.1500,-96.3167,Mexico,MX,Oaxaca,minor,870,870
San Cristóbal de la Barranca,21.0444,-103.4292,Mexico,MX,Jalisco,minor,859,859
Coneto de Comonfort,24.9833,-104.9333,Mexico,MX,Durango,minor,858,858
San Juan Atzompa,18.7575,-98.0236,Mexico,MX,Puebla,minor,856,856
San Martín de los Canseco,16.6500,-96.7333,Mexico,MX,Oaxaca,minor,851,851
Morelos,26.6708,-107.6775,Mexico,MX,Chihuahua,minor,813,813
Santa María Guelacé,17.0000,-96.6000,Mexico,MX,Oaxaca,minor,813,813
San Lorenzo Cuaunecuiltitla,18.2000,-96.9000,Mexico,MX,Oaxaca,minor,807,807
Maguarichi,27.8581,-107.9939,Mexico,MX,Chihuahua,minor,801,801
Bocoyna,27.8403,-107.5892,Mexico,MX,Chihuahua,minor,796,796
San Francisco Chindúa,17.4167,-97.3167,Mexico,MX,Oaxaca,minor,791,791
San Pedro Ocopetatillo,18.2000,-96.9167,Mexico,MX,Oaxaca,minor,790,790
San Juan Sayultepec,17.4500,-97.2833,Mexico,MX,Oaxaca,minor,788,788
Saltillo,19.2966,-97.2990,Mexico,MX,Puebla,minor,762,762
Asunción Tlacolulita,16.3000,-95.7167,Mexico,MX,Oaxaca,minor,758,758
Santa Catarina Tlaltempan,18.6171,-98.0796,Mexico,MX,Puebla,minor,756,756
Canelas,25.1000,-106.5667,Mexico,MX,Durango,minor,734,734
Atil,30.8436,-111.5836,Mexico,MX,Sonora,minor,734,734
Santa María Chachoápam,17.5500,-97.3000,Mexico,MX,Oaxaca,minor,733,733
San Miguel Tenango,16.2667,-95.6000,Mexico,MX,Oaxaca,minor,729,729
Carretas,28.2489,-106.5100,Mexico,MX,Chihuahua,minor,726,726
San Andrés Sinaxtla,17.4667,-97.2833,Mexico,MX,Oaxaca,minor,716,716
Cosoltepec,18.1333,-97.7833,Mexico,MX,Puebla,minor,716,716
San Miguel Achiutla,17.3000,-97.4833,Mexico,MX,Oaxaca,minor,712,712
Coyame,29.4614,-105.0972,Mexico,MX,Chihuahua,minor,709,709
San Bernardo,25.9833,-105.5500,Mexico,MX,Durango,minor,700,700
Totoltepec,18.6667,-98.3500,Mexico,MX,Puebla,minor,699,699
San Pedro Mártir Quiechapa,16.4167,-96.2500,Mexico,MX,Oaxaca,minor,693,693
Sitio de Xitlapehua,16.3667,-96.5500,Mexico,MX,Oaxaca,minor,669,669
Santa Catarina Tayata,17.3500,-97.5667,Mexico,MX,Oaxaca,minor,663,663
San Andrés,28.5458,-106.5017,Mexico,MX,Chihuahua,minor,662,662
San Juan Mixtepec,16.2667,-96.3000,Mexico,MX,Oaxaca,minor,660,660
Indé,25.9119,-105.2222,Mexico,MX,Durango,minor,659,659
Conchos,27.5833,-105.3167,Mexico,MX,Chihuahua,minor,644,644
Yatzachi,17.2167,-96.2167,Mexico,MX,Oaxaca,minor,641,641
San Pedro del Gallo,25.5500,-104.3000,Mexico,MX,Durango,minor,634,634
San Mateo Cajonos,17.1500,-96.2000,Mexico,MX,Oaxaca,minor,616,616
Villa Hidalgo,26.2486,-104.9144,Mexico,MX,Durango,minor,614,614
Nativitas,17.6667,-97.3333,Mexico,MX,Oaxaca,minor,585,585
Santa Cruz Tayata,17.3564,-97.5686,Mexico,MX,Oaxaca,minor,583,583
San Juan Ihualtepec,17.6667,-98.2833,Mexico,MX,Oaxaca,minor,580,580
Yucuita,17.5000,-97.2667,Mexico,MX,Oaxaca,minor,567,567
Jaltepetongo,17.6833,-97.0333,Mexico,MX,Oaxaca,minor,545,545
Santiago Huauclilla,17.4500,-97.0833,Mexico,MX,Oaxaca,minor,529,529
Ocampo,28.1933,-108.3667,Mexico,MX,Chihuahua,minor,527,527
Santiago Tillo,17.4500,-97.3167,Mexico,MX,Oaxaca,minor,523,523
Santa Ana Ateixtlahuaca,18.2097,-96.9058,Mexico,MX,Oaxaca,minor,516,516
Santiago Lalopa,17.4167,-96.2500,Mexico,MX,Oaxaca,minor,498,498
Santa María del Rosario,17.3517,-97.5936,Mexico,MX,Oaxaca,minor,482,482
San Miguel Ixitlán,18.0000,-97.7667,Mexico,MX,Puebla,minor,477,477
San Juan Yatzona,17.4000,-96.1667,Mexico,MX,Oaxaca,minor,474,474
Santa María Yavesía,17.2333,-96.4000,Mexico,MX,Oaxaca,minor,472,472
Tepetlapa,17.6667,-98.3833,Mexico,MX,Oaxaca,minor,472,472
Santa María Nduayaco,17.4103,-97.4972,Mexico,MX,Oaxaca,minor,466,466
Satevó,27.9542,-106.1064,Mexico,MX,Chihuahua,minor,445,445
San Francisco Cajonos,17.3167,-96.2500,Mexico,MX,Oaxaca,minor,440,440
San Andrés Yaá,17.3000,-96.1500,Mexico,MX,Oaxaca,minor,422,422
Magdalena Zahuatlán,17.3833,-97.2167,Mexico,MX,Oaxaca,minor,415,415
San Vicente Nuñu,17.4667,-97.4500,Mexico,MX,Oaxaca,minor,413,413
Santiago Zoochila,17.2167,-96.2333,Mexico,MX,Oaxaca,minor,402,402
San Juan Achiutla,17.3444,-97.5069,Mexico,MX,Oaxaca,minor,376,376
San Francisco Nuxaño,17.3833,-97.3500,Mexico,MX,Oaxaca,minor,367,367
Santa Cruz de Bravo,17.5817,-98.2231,Mexico,MX,Oaxaca,minor,356,356
Opodepe,29.9167,-110.6167,Mexico,MX,Sonora,minor,346,346
Huejotitán,27.0667,-106.2000,Mexico,MX,Chihuahua,minor,345,243
Zoogocho,17.2375,-96.2433,Mexico,MX,Oaxaca,minor,334,334
Santo Domingo Yodohino,17.6167,-97.6833,Mexico,MX,Oaxaca,minor,314,314
Yalina,17.2500,-96.2667,Mexico,MX,Oaxaca,minor,267,267
San Miguel Tecomatlán,17.3833,-97.2667,Mexico,MX,Oaxaca,minor,266,266
Valle del Rosario,27.3167,-106.3000,Mexico,MX,Chihuahua,minor,263,263
Santiago Nejapilla,17.4333,-97.3667,Mexico,MX,Oaxaca,minor,202,202
Santo Domingo Tlatayapam,17.4067,-97.3461,Mexico,MX,Oaxaca,minor,132,132
San Martín Huamelulpam,17.3972,-97.6014,Mexico,MX,Oaxaca,minor,113,113
Ciudad Guzmán,19.7000,-103.4667,Mexico,MX,Jalisco,minor,97,97
San Nicolás,24.6833,-98.8167,Mexico,MX,Tamaulipas,minor,87,87
Cusihuiriachi,28.2411,-106.8367,Mexico,MX,Chihuahua,minor,63,63
Ciudad Ayala,18.7667,-98.9833,Mexico,MX,Morelos,minor,6,6
Los Reyes Acaquilpan,19.3636,-98.9771,Mexico,MX,México,minor,,
Xico,19.2917,-98.9389,Mexico,MX,México,minor,,
Ocozocoautla de Espinosa,16.7615,-93.3757,Mexico,MX,Chiapas,minor,,
El Salto,20.5194,-103.1817,Mexico,MX,Jalisco,minor,,
Arandas,20.7052,-102.3464,Mexico,MX,Jalisco,minor,,
Tlapacoyan,19.9617,-97.2108,Mexico,MX,Veracruz,minor,,
San Antonio la Isla,19.1644,-99.5668,Mexico,MX,Morelos,minor,,
San Andrés Tuxtla,18.4487,-95.2133,Mexico,MX,Veracruz,minor,,
Venustiano Carranza,16.3384,-92.5616,Mexico,MX,Chiapas,minor,,
General Zuazua,25.8970,-100.1082,Mexico,MX,Nuevo León,minor,,
Heróica Zitácuaro,19.4361,-100.3572,Mexico,MX,Michoacán de Ocampo,minor,,
San Miguel el Alto,21.0301,-102.4041,Mexico,MX,Jalisco,minor,,
Tuxpan,19.5556,-103.3759,Mexico,MX,Jalisco,minor,,
Ocotlán,20.3553,-102.7736,Mexico,MX,Jalisco,minor,,
Zinacatepec,18.3352,-97.2462,Mexico,MX,Puebla,minor,,
Villa Vicente Guerrero,19.1190,-98.1700,Mexico,MX,Tlaxcala,minor,,
Puente de Ixtla,18.6172,-99.3224,Mexico,MX,Morelos,minor,,
Motozintla,15.3669,-92.2460,Mexico,MX,Chiapas,minor,,
Jalostotitlán,21.1674,-102.4639,Mexico,MX,Jalisco,minor,,
Reforma,17.8658,-93.1471,Mexico,MX,Chiapas,minor,,
Teocaltiche,21.4342,-102.5745,Mexico,MX,Jalisco,minor,,
Nuevo San Juan Parangaricutiro,19.4000,-102.1333,Mexico,MX,Michoacán de Ocampo,minor,,
Ajalpan,18.3783,-97.2594,Mexico,MX,Puebla,minor,,
Tenango,19.1025,-99.5889,Mexico,MX,México,minor,,
Villa Zaragoza,22.0397,-100.7297,Mexico,MX,San Luis Potosí,minor,,
Axochiapan,18.5000,-98.7500,Mexico,MX,Morelos,minor,,
Zapotiltic,19.6275,-103.4175,Mexico,MX,Jalisco,minor,,
Huixtla,15.1402,-92.4659,Mexico,MX,Chiapas,minor,,
Atotonilco el Alto,20.5506,-102.5042,Mexico,MX,Jalisco,minor,,
Río Blanco,18.8304,-97.1560,Mexico,MX,Veracruz,minor,,
Ciudad Mendoza,18.8033,-97.1808,Mexico,MX,Veracruz,minor,,
Tlaquiltenango,18.6289,-99.1603,Mexico,MX,Morelos,minor,,
Río Grande,23.8225,-103.0360,Mexico,MX,Zacatecas,minor,,
Mazatecochco,19.1787,-98.1868,Mexico,MX,Tlaxcala,minor,,
Ixtaczoquitlán,18.8500,-97.0667,Mexico,MX,Veracruz,minor,,
Coatzintla,20.4870,-97.4682,Mexico,MX,Veracruz,minor,,
Palenque,17.5092,-91.9822,Mexico,MX,Chiapas,minor,,
Cuautlancingo,19.0900,-98.2732,Mexico,MX,Puebla,minor,,
Cosoleacaque,17.9979,-94.6354,Mexico,MX,Veracruz,minor,,
Villaflores,16.2333,-93.2692,Mexico,MX,Chiapas,minor,,
Las Choapas,17.9118,-94.0965,Mexico,MX,Veracruz,minor,,
El Grullo,19.8060,-104.2180,Mexico,MX,Jalisco,minor,,
Tonanitla,19.6881,-99.0539,Mexico,MX,México,minor,,
Pinotepa,16.3401,-98.0530,Mexico,MX,Oaxaca,minor,,
Puruándiro,20.0881,-101.5156,Mexico,MX,México,minor,,
San Mateo Atenco,19.2500,-99.5167,Mexico,MX,Morelos,minor,,
Yuriria,20.2108,-101.1321,Mexico,MX,Guanajuato,minor,,
Comalapa,15.6583,-92.1414,Mexico,MX,Chiapas,minor,,
Tierra Blanca,18.4489,-96.3572,Mexico,MX,Veracruz,minor,,
Pichucalco,17.5100,-93.1159,Mexico,MX,Chiapas,minor,,
Ixtlán del Río,21.0300,-104.3700,Mexico,MX,Nayarit,minor,,
Valle de Banderas,20.8000,-105.2333,Mexico,MX,Nayarit,minor,,
Ciudad de Nanacamilpa,19.4925,-98.5353,Mexico,MX,Tlaxcala,minor,,
Ciudad de Armería,18.9378,-103.9642,Mexico,MX,Colima,minor,,
Altotonga,19.7661,-97.2451,Mexico,MX,Veracruz,minor,,
Jojutla,18.6152,-99.1798,Mexico,MX,Morelos,minor,,
Coyuca de Benítez,17.0333,-100.0667,Mexico,MX,Guerrero,minor,,
Ixtlahuacán de los Membrillos,20.3467,-103.1914,Mexico,MX,Jalisco,minor,,
Poncitlán,20.3796,-102.9256,Mexico,MX,Jalisco,minor,,
Cacahoatán,14.9898,-92.1681,Mexico,MX,Chiapas,minor,,
Emiliano Zapata,17.7414,-91.7636,Mexico,MX,Chiapas,minor,,
San Fernando,16.8715,-93.2076,Mexico,MX,Chiapas,minor,,
Zacapú,19.8140,-101.7916,Mexico,MX,Michoacán de Ocampo,minor,,
El Bosque,17.0627,-92.7215,Mexico,MX,Chiapas,minor,,
Ayotlán,20.5281,-102.3283,Mexico,MX,Jalisco,minor,,
Tingambato,19.4904,-101.8621,Mexico,MX,Michoacán de Ocampo,minor,,
El Pueblito,20.5397,-100.4414,Mexico,MX,Querétaro,minor,,
Tepalcingo,18.5951,-98.8451,Mexico,MX,Morelos,minor,,
Acaponeta,22.4964,-105.3594,Mexico,MX,Nayarit,minor,,
Víctor Rosales,22.9484,-102.7027,Mexico,MX,Zacatecas,minor,,
Quiroga,19.6656,-101.5229,Mexico,MX,Michoacán de Ocampo,minor,,
Oluta,17.9282,-94.8969,Mexico,MX,Veracruz,minor,,
Yautepec de Zaragoza,18.8833,-99.0667,Mexico,MX,Morelos,minor,,
Chignahuapan,19.8386,-98.0317,Mexico,MX,Puebla,minor,,
Cintalapa de Figueroa,16.6957,-93.7235,Mexico,MX,Chiapas,minor,,
Huimanguillo,17.8337,-93.3893,Mexico,MX,Tabasco,minor,,
Tarímbaro,19.7947,-101.1758,Mexico,MX,Michoacán de Ocampo,minor,,
Isla,18.0278,-95.5295,Mexico,MX,Veracruz,minor,,
San Ignacio Cerro Gordo,20.7456,-102.5347,Mexico,MX,Jalisco,minor,,
Agua Dulce,18.1391,-94.1453,Mexico,MX,Veracruz,minor,,
Ojocaliente,22.5667,-102.2500,Mexico,MX,Zacatecas,minor,,
San José de Gracia,19.9892,-103.0256,Mexico,MX,Michoacán de Ocampo,minor,,
Comalcalco,18.2632,-93.2240,Mexico,MX,Tabasco,minor,,
Banderilla,19.5889,-96.9373,Mexico,MX,Veracruz,minor,,
Libres,19.4664,-97.6867,Mexico,MX,Puebla,minor,,
Soconusco,17.9631,-94.8810,Mexico,MX,Veracruz,minor,,
Coscomatepec de Bravo,19.0727,-97.0469,Mexico,MX,Veracruz,minor,,
Juanacatlán,20.5094,-103.1672,Mexico,MX,Jalisco,minor,,
San Lorenzo Axocomanitla,19.2333,-98.2500,Mexico,MX,Tlaxcala,minor,,
Yurécuaro,20.3411,-102.2824,Mexico,MX,Michoacán de Ocampo,minor,,
Cuitláhuac,18.8145,-96.7223,Mexico,MX,Veracruz,minor,,
Pastor Ortíz,20.3055,-101.5959,Mexico,MX,México,minor,,
Naolinco de Victoria,19.6500,-96.8500,Mexico,MX,Veracruz,minor,,
Atlacomulco de Fabela,19.7992,-99.8750,Mexico,MX,México,minor,,
Ario de Rosales,19.2090,-101.7074,Mexico,MX,Michoacán de Ocampo,minor,,
San Juan Colorado,16.4607,-97.9543,Mexico,MX,Oaxaca,minor,,
Ameca,20.5486,-104.0431,Mexico,MX,Jalisco,minor,,
Jiquipilas,16.6681,-93.6467,Mexico,MX,Chiapas,minor,,
Pantelhó,17.0056,-92.4716,Mexico,MX,Chiapas,minor,,
Trancoso,22.7354,-102.3670,Mexico,MX,Zacatecas,minor,,
Zaragoza,17.9531,-94.6414,Mexico,MX,Veracruz,minor,,
Etzatlán,20.7684,-104.0774,Mexico,MX,Jalisco,minor,,
Carmen,25.9347,-100.3631,Mexico,MX,Nuevo León,minor,,
Apaseo el Grande,20.5449,-100.6846,Mexico,MX,Guanajuato,minor,,
Tonatico,18.8056,-99.6701,Mexico,MX,México,minor,,
Tezoyuca,19.5928,-98.9108,Mexico,MX,México,minor,,
Teloloapan,18.3500,-99.8500,Mexico,MX,Guerrero,minor,,
Villa Corzo,16.1833,-93.2667,Mexico,MX,Chiapas,minor,,
Tamalín,21.3394,-97.8119,Mexico,MX,Veracruz,minor,,
